github_url,architecture,continuous_integration,community,documentation,history,license,management,repository_size,unit_test,stars,class
https://github.com/apache/flume,0.984326,0,6,0.224423,44.604652,1,0.348837,84503,0.385007,552,project
https://github.com/apache/camel,0.992173,0,6,0.303221,230.510422,1,4.750000,802066,0.325747,744,project
https://github.com/symfony/Yaml,0.933333,0,12,0.137606,10.218182,1,0.218182,5228,0.502177,192,project
https://github.com/github/maven-plugins,1.000000,1,1,0.304778,5.571429,1,1.952381,2259,0.484387,395,project
https://github.com/jenkinsci/github-plugin,0.923077,0,14,0.182987,3.420290,1,0.739130,1697,0.190099,141,project
https://github.com/apache/tomcat,0.984170,0,2,0.308109,162.846161,1,0.653846,359577,0.163384,777,project
https://github.com/jenkinsci/cobertura-plugin,0.761194,0,7,0.090043,2.446809,1,0.829787,9469,0.155930,48,project
https://github.com/mozilla/mozregression,0.833333,1,4,0.179006,12.088889,1,4.222222,5370,0.423471,65,project
https://github.com/jenkinsci/violations-plugin,0.894309,0,8,0.115393,2.089552,1,0.746269,23021,0.063024,49,project
https://github.com/mozilla/airmozilla,0.675516,1,3,0.070323,29.090908,1,6.227273,79663,0.454994,83,project
https://github.com/apache/lucy,0.939502,1,2,0.115702,33.452831,1,0.169811,92502,0.051946,64,project
https://github.com/apache/tika,0.970149,0,6,0.288258,25.614582,1,0.406250,78864,0.314533,273,project
https://github.com/mozilla/parapara,0.835616,0,1,0.228482,28.757576,1,0.757576,62206,0.013964,12,project
https://github.com/apache/maven,0.978283,0,7,0.259246,4.783784,1,0.360360,103384,0.071062,436,project
https://github.com/GNOME/rhythmbox,0.965087,0,25,0.179538,10.647059,1,0.029412,133049,0.445588,37,project
https://github.com/mozilla/tuxedo,0.901786,0,4,0.230877,3.743590,1,1.333333,36447,0.956849,11,project
https://github.com/GNOME/empathy,0.962457,0,37,0.116583,10.470588,1,0.039216,92807,0.459127,24,project
https://github.com/aws/aws-sdk-php,0.692797,1,2,0.034526,62.303028,1,15.969697,174639,0.063061,1887,project
https://github.com/aws/aws-sdk-java,0.980853,1,17,0.611854,6.150000,1,6.616667,624298,0.016695,1286,project
https://github.com/gitlabhq/gitlab-ci,0.693694,1,5,0.097741,52.724136,1,20.172415,12335,0.332448,1458,project
https://github.com/xamarin/Xamarin.Auth,0.942308,0,3,0.159987,7.520000,1,3.440000,10575,0.058476,176,project
https://github.com/aws/aws-sdk-ruby,0.978520,1,7,0.024558,46.318184,1,19.022726,170880,0.492917,1926,project
https://github.com/phalcon/incubator,0.905660,1,15,0.387442,26.107143,1,10.392857,9823,0.135837,445,project
https://github.com/aws/aws-sdk-net,0.992665,0,6,0.420365,6.578947,1,5.078947,775271,0.079165,380,project
https://github.com/apache/isis,0.963419,1,2,0.302251,69.000000,1,1.037037,347989,0.201532,211,project
https://github.com/aws/aws-cli,0.878289,1,3,0.206505,90.357140,1,45.178570,34934,0.458054,3583,project
https://github.com/twitter/secureheaders,0.770270,1,2,0.046479,14.320000,1,5.400000,2380,0.520480,1597,project
https://github.com/facebook/linkbench,0.974026,0,3,0.244206,3.785714,1,0.928571,10030,0.214833,263,project
https://github.com/twitter/hbc,0.976744,1,5,0.205309,9.227273,1,6.318182,6237,0.310243,565,project
https://github.com/mozilla/django-badger,0.772727,1,2,0.130740,2.682927,1,3.926829,5987,0.445810,106,project
https://github.com/pfsense/pfsense,0.063889,0,6,0.128113,50.186440,1,13.389831,211406,0.000000,783,project
https://github.com/owncloud/news,0.777003,1,3,0.213502,71.599998,1,20.257143,163289,0.147625,295,project
https://github.com/owncloud/calendar,0.306250,0,6,0.048051,70.666664,1,31.333332,27796,0.001468,213,project
https://github.com/apache/tez,0.918679,0,6,0.196117,44.739128,1,0.173913,130733,0.335688,91,project
https://github.com/mapbox/mapnik-vector-tile,0.720000,1,1,0.076111,14.818182,1,4.272727,8851,0.872612,395,project
https://github.com/mozilla/rr,0.726937,1,3,0.222956,60.186047,1,33.860466,34480,0.140605,1229,project
https://github.com/libgit2/docurium,0.846154,1,1,0.372950,7.515152,1,0.484848,4378,0.094965,110,project
https://github.com/twitter/hraven,0.974522,1,5,0.291446,15.750000,1,6.800000,20361,0.243733,105,project
https://github.com/github/github-ldap,0.906250,1,2,0.256128,23.888889,1,4.722222,1921,0.096832,104,project
https://github.com/dolphin-emu/dolphin,0.911256,0,18,0.184101,228.755096,1,46.244900,1045730,0.016552,2059,project
https://github.com/pithos/pithos,0.851852,0,5,0.204039,6.058824,1,4.676471,4717,0.000000,285,project
https://github.com/phalcon/zephir,0.394472,1,5,0.201120,109.684212,1,44.210526,92628,0.000000,1336,project
https://github.com/jenkinsci/mesos-plugin,1.000000,0,11,0.144444,8.947368,1,5.105263,1776,0.000000,207,project
https://github.com/facebook/libphenom,0.968421,1,2,0.260276,10.111111,1,3.888889,24837,0.041663,1287,project
https://github.com/airbnb/synapse,0.950000,1,5,0.066897,10.350000,1,5.100000,2419,0.202419,1286,project
https://github.com/SFTtech/openage,0.836283,1,4,0.237201,84.235291,1,15.823529,28480,0.000000,4819,project
https://github.com/google/oauth2client,0.902439,1,5,0.313180,17.203390,1,2.762712,6112,0.469358,325,project
https://github.com/facebook/rocksdb,0.964602,1,11,0.206781,60.437500,1,11.500000,145481,0.191633,4821,project
https://github.com/Homebrew/homebrew,0.998819,0,278,0.049461,335.089752,1,172.641022,150315,0.030514,29212,project
https://github.com/twbs/bootstrap-sass,0.744186,1,3,0.225146,22.523809,1,9.880952,10499,0.082006,10371,project
https://github.com/google/skia,0.973702,0,16,0.124937,346.625000,1,0.000000,556855,0.134395,745,project
https://github.com/jenkinsci/docker-plugin,0.952381,0,8,0.088840,16.428572,1,13.714286,2937,0.041958,221,project
https://github.com/apache/jclouds,0.984764,0,8,0.274534,6.333333,1,0.000000,341502,0.401996,22,project
https://github.com/mapbox/rasterio,0.932432,1,1,0.179146,39.692307,1,21.615385,8269,0.078098,342,project
https://github.com/apache/dispatch,0.891566,0,2,0.268703,22.058825,1,0.294118,23736,0.128619,12,project
https://github.com/thoughtbot/gitsh,0.963303,1,3,0.002228,51.615383,1,13.461538,5519,0.625526,1484,project
https://github.com/airbnb/plog,0.972973,1,1,0.027027,129.333328,1,29.666668,3361,0.060738,47,project
https://github.com/facebook/sparts,0.831169,1,1,0.198584,8.965517,1,1.448276,5789,0.020470,199,project
https://github.com/aspnet/DependencyInjection,0.891304,0,8,0.111525,32.928570,1,10.928571,3833,0.276403,312,project
https://github.com/aspnet/FileSystem,0.907692,0,6,0.134574,20.071428,1,5.857143,4052,0.427508,90,project
https://github.com/aspnet/Razor,0.968586,0,2,0.094440,88.928574,1,21.571428,46014,0.498354,472,project
https://github.com/tornadoweb/tornado,0.942857,1,6,0.270702,42.409092,1,5.863636,24215,0.417097,10808,project
https://github.com/aspnet/EntityFramework,0.942056,0,11,0.053062,199.500000,1,131.285721,149007,0.474573,2861,project
https://github.com/aspnet/Logging,0.940000,0,9,0.166325,26.000000,1,11.714286,3248,0.373872,200,project
https://github.com/aspnet/Identity,0.976744,0,4,0.207983,64.307693,1,28.230768,32029,0.450730,668,project
https://github.com/jenkinsci/workflow-plugin,0.976378,0,2,0.288579,143.800003,1,11.000000,20638,0.278139,582,project
https://github.com/aspnet/Configuration,0.914286,0,8,0.112606,22.785713,1,8.071429,3241,0.505557,128,project
https://github.com/mapbox/variant,1.000000,1,2,0.042365,16.538462,1,2.076923,8901,0.831146,29,project
https://github.com/apache/phoenix,0.993243,0,9,0.187723,138.642853,1,4.428571,182447,0.381454,158,project
https://github.com/aspnet/WebSockets,0.846154,0,6,0.075181,11.000000,1,2.500000,2950,0.234115,124,project
https://github.com/google/openrtb,0.833333,0,1,0.179913,15.875000,1,3.000000,7041,0.252220,128,project
https://github.com/swoole/swoole-src,0.925620,1,1,0.116916,56.500000,1,4.687500,35122,0.097528,3162,project
https://github.com/docker/openstack-docker,0.818182,0,2,0.123711,7.214286,1,0.000000,1527,0.439105,279,project
https://github.com/google/jsonnet,0.933333,1,1,0.016807,32.000000,1,6.000000,120333,0.000000,501,project
https://github.com/facebook/fb-adb,0.818182,0,1,0.133327,10.000000,1,1.200000,8587,0.747449,741,project
https://github.com/google/re2,0.934783,0,2,0.171093,4.035088,1,0.245614,32662,0.008372,769,project
https://github.com/google/protobuf,0.990323,1,15,0.217942,13.675000,1,3.412500,196504,0.277804,7472,project
https://github.com/google/angle,0.875502,0,10,0.104622,64.500000,1,0.050000,150638,0.039438,221,project
https://github.com/facebook/mcrouter,0.950617,1,6,0.195288,47.888889,1,4.111111,46384,0.245604,1387,project
https://github.com/GNOME/gnome-builder,0.791480,0,1,0.174302,450.000000,1,0.000000,72551,0.552840,55,project
https://github.com/mysql/mysql-server,0.937708,0,12,0.193799,61.879311,1,0.022989,2569439,0.027997,853,project
https://github.com/google/transitfeed,0.905882,1,5,0.228872,3.957447,1,0.148936,19080,0.177136,161,project
https://github.com/twitter/zktraffic,0.820000,1,2,0.230265,12.428571,1,3.857143,2903,0.056743,92,project
https://github.com/h2o/h2o,0.882353,1,1,0.124403,73.900002,1,11.550000,91939,0.200425,5401,project
https://github.com/google/simian,0.825301,0,2,0.201939,2.645833,1,0.229167,38853,0.536021,126,project
https://github.com/twitter/elephant-bird,0.993333,1,8,0.181322,16.084745,1,0.254237,25215,0.249412,937,project
https://github.com/facebook/osquery,0.885167,0,4,0.239068,225.000000,1,89.500000,25635,0.161526,5775,project
https://github.com/github/elastomer-client,0.976190,1,2,0.359086,40.666668,1,3.000000,4274,0.592129,85,project
https://github.com/dotnet/buildtools,0.716418,1,10,0.153992,75.250000,1,34.000000,4802,0.005322,392,project
https://github.com/mozilla/firefox-ios,0.307692,1,5,0.208642,429.750000,1,68.000000,45103,0.024361,5336,project
https://github.com/xfce-mirror/xfwm4,0.917808,0,22,0.065710,10.125000,1,0.000000,34906,0.189873,8,project
https://github.com/thoughtbot/pick,0.928571,0,2,0.130137,19.000000,1,6.714286,1372,0.000000,360,project
https://github.com/facebook/fbcunn,0.816667,0,2,0.112594,36.000000,1,13.333333,20874,0.255012,870,project
https://github.com/apache/flink,0.993725,1,12,0.267234,115.142860,1,22.571428,343022,0.375501,975,project
https://github.com/dotnet/roslyn,0.982815,0,20,0.086483,435.166656,1,291.333344,2816564,0.512215,4450,project
https://github.com/Microsoft/CodeContracts,0.942950,0,4,0.161685,14.000000,1,10.500000,1898060,0.014987,438,project
https://github.com/chef/chef,0.958944,1,14,0.177904,54.357143,1,23.571428,147258,0.593831,4090,project
https://github.com/Microsoft/Vipr,0.915119,0,3,0.033757,77.500000,1,33.000000,74307,0.207574,47,project
https://github.com/dotnet/coreclr,0.858987,0,17,0.196276,489.000000,1,299.500000,1769482,0.002371,5893,project
https://github.com/dotnet/codeformatter,0.890244,0,2,0.072482,83.666664,1,19.000000,10322,0.409909,523,project
https://github.com/facebook/stetho,0.960630,1,3,0.224693,76.000000,1,49.000000,8509,0.076078,4102,project
https://github.com/grpc/grpc,0.847199,1,8,0.279499,883.000000,1,418.000000,112696,0.043083,4210,project
https://github.com/elastic/curator,0.860000,1,1,0.153123,78.500000,1,23.000000,4167,0.305976,1023,project
https://github.com/Microsoft/IEDiagnosticsAdapter,0.774194,0,2,0.117276,49.000000,1,5.000000,9954,0.000000,478,project
https://github.com/facebook/augmented-traffic-control,0.722222,1,2,0.168017,58.666668,1,12.666667,19224,0.044622,2718,project
https://github.com/google/bazel,0.989220,1,10,0.291981,279.000000,1,82.000000,199966,0.174742,4031,project
